station_id,station_name,state_id,lat,lon,elevation_m
A1183,Blaine,MN,45.1425,-93.2139,274.0152
A1184,Minneapolis-Near Road,MN,44.9653,-93.2551,253.8984
A1200,Mesa - Brooks Reservoir,AZ,33.4105,-111.8651,367.8936
A1261,Boston-Von Hillern,MA,42.3252,-71.05606,7.010400000000001
A1273,Temple Georgia C1045,TX,31.12253,-97.43116,191.1096
A1281,NCore - White Mountain Research Station - OVL,CA,37.3607,-118.33084,1235.0496
A1303,Toll,NV,39.39984,-119.73961,1392.9360000000001
A1308,Sparks,NV,39.54092,-119.74676,1345.9968000000001
A1315,MILWAUKEE COLLEGE AVE.-NR,WI,42.93257,-87.93434,227.99040000000002
A1316,San Antonio IH35 C1069,TX,29.5294,-98.39139,235.9152
A1322,Pocatello Garrett and Gould,ID,42.8767,-112.4603,1360.932
A1332,Pinehurst,ID,47.53671,-116.23687,676.9608000000001
A1338,Fairhaven2,MA,41.6454,-70.898,-3.048
A1347,Douglas Red Cross,AZ,31.3492,-109.53968,1232.0016
A1351,Phoenix JLG Supersite,AZ,33.5036,-112.095,345.03360000000004
A1352,Yuma Supersite,AZ,32.69028,-114.61444,59.1312
A1355,Nogales Post Office,AZ,31.3372,-110.93672,1182.0144
A1356,Queen Valley,AZ,33.2894,-111.2928,637.9464
A1362,Sheboygan-Haven,WI,43.81523,-87.79194,223.11360000000002
A1367,Pinnacle Peak Club House,AZ,33.7123,-111.8527,726.0336000000001
A1372,Austin North Interstate 35 C1068,TX,30.35386,-97.69166,205.1304
A1381,Enumclaw Mud Mt (SO),WA,47.1411,-121.9379,396.8496
A1386,Whiterocks,UT,40.4838,-109.9062,1894.9416
A1388,Myton,UT,40.2169,-110.1823,1606.9056
A1432,Kenosha-Water Tower,WI,42.596,-87.886,220.98000000000002
A1465,Greenfield,MA,42.60582,-72.59669,84.12480000000001
A1478,Alamo Lake,AZ,34.24389,-113.55861,391.9728
A1504,Cincinnati Near Road,OH,39.14603,-84.53838,163.068
A1518,Cleveland Near Road,OH,41.4409,-81.4949,348.08160000000004
A1526,Seattle-10th & Weller,WA,47.59722,-122.31972,39.9288
A1569,Sheridan PD,WY,44.81514,-106.95593,1135.0752
A1622,Ouray,UT,40.05485,-109.68737,1467.0024
A1633,Redwash,UT,40.20443,-109.35321,1701.0888
A1644,Seattle-Duwamish,WA,47.562,-122.3405,4.8768
A1660,ROLAND,OK,35.40814,-94.52441,142.9512
A1664,PRYOR,OK,36.2283,-95.25,193.8528
A1683,Rider Trail I-70,MO,38.75264,-90.44884,155.1432
A1710,Indpls - I-70 E,IN,39.78793,-86.13088,223.11360000000002
A1741,KAHULUI,HI,20.86944,-156.49242,54.864000000000004
A1757,Fort Worth CA Parkway N C1053,TX,32.66474,-97.33798,216.10320000000002
A1779,Lakeville - Near Road,MN,44.70612,-93.2858,309.0672
A1792,Houston North Loop C1052,TX,29.81453,-95.38769,21.031200000000002
A1848,Howard County Near Road,MD,39.1432,-76.84619,89.91600000000001
A1856,Near Road OKC,OK,35.50297,-97.57767,367.8936
A1884,GreenValley,NV,36.04871,-115.05294,562.0512
A1902,Paul Meyer,NV,36.10639,-115.25333,733.9584
A1934,Hannover,ND,47.1858,-101.4281,682.1424000000001
A1935,Fargo NW,ND,46.9336,-96.8547,270.9672
A1937,Beulah North,ND,47.2986,-101.7669,623.0112
A1961,Lostwood NWR,ND,48.6419,-102.4022,687.9336000000001
A1964,Edinburg C1046,TX,26.28862,-98.15207,32.9184
A1978,Fountain Hills,AZ,33.611,-111.7253,505.0536
A2065,Hillcrest HS,MO,37.25607,-93.29969,377.952
A2068,Boundary County,ID,48.70555,-116.36897,538.8864
A2109,Thirty Third,AZ,33.46181,-112.12804,328.8792
A2120,RT,NV,36.13971,-115.17565,638.8608
A2143,Tacoma-S 36th St,WA,47.22634,-122.46256,104.8512
A2159,ROCKWELL,NC,35.5519,-80.395,231.03840000000002
A2160,Baltimore County Near Road,MD,39.37168,-76.74681,128.93040000000002
A2192,Ft McD Yuma Frank-AZ,AZ,33.6292,-111.6769,435.86400000000003
A2204,TRNP-NU,ND,47.6011,-103.2642,608.076
A2208,Lewiston,ID,46.4085,-116.9914,284.0736
A2213,Grangeville,ID,45.9313,-116.1152,1018.9464
A2246,Moscow,ID,46.7282,-116.9546,794.9184
A2266,Texarkana New Boston,TX,33.43549,-94.07567,96.012
A2327,Converse County Long-Term,WY,43.1,-105.5,1649.8824000000002
A2340,JOANBOLD,NC,35.2578,-83.7955,1417.0152
A2410,Salmon PM2.5,ID,45.1787,-113.893,1197.864
A2523,Vancouver-Blairmont Dr (SO),WA,45.6166,-122.5166,95.0976
A2642,G.T.Craig,OH,41.49219,-81.67855,203.9112
A2668,Lubbock 12th Street,TX,33.5853,-101.78698,978.1032
A2679,Del Norte,NM,35.1353,-106.5847,1590.1416000000002
A2697,Bakersfield - California Ave,CA,35.3567,-119.0628,122.8344
A2707,Baytown Garth C1017,TX,29.82332,-94.98379,14.9352
A2731,Humboldt Mountain - Tonto N.F.,AZ,33.9828,-111.7987,1542.8976
A2741,Plummer,IN,38.9856,-86.99,163.9824
A2757,Casino Center,NV,36.17437,-115.13977,616.9152
A2823,Bismarck Residential,ND,46.8253,-100.7681,579.12
A2961,Palm Springs - Fire Station,CA,33.85261,-116.54097,174.04080000000002
A3103,Nez Perce Tribe,ID,46.2756,-116.0216,940.0032
A3104,Bennington,VT,42.8875,-73.2497,239.8776
A3124,McMillan Reservoir,DC,38.92185,-77.01318,46.9392
A3135,RUTLAND,VT,43.60853,-72.98246,173.12640000000002
A3147,Ute 1,CO,37.13678,-107.62863,1993.0872000000002
A3150,Underhill,VT,44.52839,-72.86897,394.1064
A3248,Spanish Springs,NV,39.62146,-119.71874,1367.028
A3282,Dysart,AZ,33.6369,-112.3394,359.96880000000004
A3331,MATH & SCIENCE CTR,VA,37.55652,-77.40027,50.9016
A3338,Horn Point,MD,38.5876,-76.1408,3.9624
A3371,Joe Neal,NV,36.27059,-115.23828,708.9648000000001
A3386,Jerome Mack,NV,36.14188,-115.07874,538.8864
A3404,Jean,NV,35.78567,-115.35709,922.9344000000001
A3408,Palo Verde,NV,36.17342,-115.33273,930.8592000000001
A3421,Walter Johnson,NV,36.16976,-115.26304,772.9728
A3434,Sunrise Acres,NV,36.16396,-115.11393,565.0992
A3446,Juel Spring,WY,42.373,-109.563,2129.0280000000002
A3462,East Hartford,CT,41.7847,-72.6297,15.8496
A3476,Greenwich,CT,41.0036,-73.5853,2.1336
A3480,Bridgeport,CT,41.1714,-73.1953,9.144
A3484,Stafford,CT,41.9756,-72.3867,273.1008
A3497,New Haven - Criscuolo Park,CT,41.30129,-72.90269,14.020800000000001
A3511,Westport,CT,41.1189,-73.3369,2.1336
A3514,Stratford,CT,41.1519,-73.1036,3.048
A3522,Middletown-CVH-Shed,CT,41.55,-72.626,49.0728
A3549,Cornwall,CT,41.8331,-73.3033,448.97040000000004
A3551,Danbury,CT,41.4014,-73.4447,118.872
A3555,RYDER,ND,47.94086,-101.57158,661.1112
A3563,Waterbury,CT,41.5503,-73.0442,85.95360000000001
A3566,Lebanon,OH,39.42689,-84.20077,231.03840000000002
A3567,MLK,DE,39.7394,-75.5581,10.0584
A3568,Rte 9 Del. City,DE,39.595,-75.611,4.8768
A3570,Malta,MT,48.31751,-107.86247,768.096
A3576,Lee Vining,CA,37.96207,-119.12028,2058.0096000000003
A3578,Johnson County,WY,43.87483,-106.50974,1431.9504000000002
A3579,Lake Ilo,ND,47.34259,-102.646,676.0464000000001
A3581,Huron,CA,36.1994,-120.0991,109.11840000000001
A3586,Columbia Falls,MT,48.36369,-114.18927,926.8968000000001
A3597,NCORE,MT,46.8505,-111.98716,1192.0728000000001
A3601,French Town - Beckwith,MT,47.01291,-114.22427,928.1160000000001
A3608,LEWES,DE,38.7833,-75.1667,0.9144000000000001
A3610,Sebastopol,CA,38.40377,-122.81829,21.031200000000002
A3615,CARPENTER,IA,41.6031,-93.6433,281.0256
A3616,LANSING FILLEY ST,MI,42.76138,-84.56287,256.03200000000004
A3620,Madera - Pump Yard,CA,36.8669,-120.01,82.9056
A3622,Rossiter Pump House,MT,46.6588,-112.0131,1132.0272
A3623,Billlings Lockwood,MT,45.80636,-108.42655,955.8528
A3625,SEAFORD,DE,38.6444,-75.6131,9.144
A3627,Groton Fort Griswold,CT,41.3536,-72.0789,41.148
A3628,Hamilton PS 46,MT,46.24362,-114.15889,1089.9648
A3630,Jackson NCORE,MS,32.32911,-90.18272,103.0224
A3631,DCNearRoad,DC,38.89475,-76.95343,10.972800000000001
A3632,Seeley Elementary School,MT,47.17563,-113.47618,1232.9160000000002
A3636,Hidden Valley,AZ,32.88476,-112.03705,402.9456
A3637,NR-Georgia Tech,GA,33.77832,-84.39142,291.084
A3638,Cody Mobile,WY,44.52612,-109.01673,1538.0208
A3647,Lewistown,MT,47.04854,-109.45532,1259.1288
A3648,7004,CO,37.20586,-107.25412,2026.0056000000002
A3649,Burbank-Maple Street,WA,46.2001,-119.0084,110.94720000000001
A3650,Great Falls Overlook Park,MT,47.49432,-111.30332,1019.8608
A3653,Preble County,OH,39.83562,-84.72049,352.04400000000004
A3655,Fort Lee Near Road,NJ,40.85355,-73.9661,92.0496
A3656,Theodore Roosevelt NP - Painted Canyon VC,ND,46.9497,-103.5144,723.9000000000001
A3657,Thompson Falls HS,MT,47.5944,-115.32375,743.1024
A3658,Butte Greely School,MT,46.0024,-112.50089,1677.924
A3659,Remount,NC,35.21317,-80.87408,198.12
A3661,Libby Courthouse,MT,48.3841,-115.548,637.032
A3665,Buckeye,AZ,33.37,-112.6207,264.8712
A3668,TRINITY ST MARKS,MI,42.29582,-83.12943,178.00320000000002
A3672,Bar Harbor - Cadillac Mtn.,ME,44.35167,-68.22722,455.06640000000004
A3673,Paw Park,FL,27.3503,-82.4797,10.972800000000001
A3674,Missoula Boyd Park,MT,46.8423,-114.02055,968.9592
A3675,WYLAM,AL,33.4997,-86.9242,188.976
A3676,Bayonne,NJ,40.67025,-74.12608,2.1336
A3678,Manteca,CA,37.8027,-121.2208,11.8872
A3679,Ute 3,CO,37.10258,-107.87022,1944.0144
A3686,GARINGER,NC,35.2411,-80.7831,234.08640000000003
A3687,PASCAGOULA,MS,30.3775,-88.5339,6.096
A3688,NO. BHAM,AL,33.5531,-86.815,178.91760000000002
A3689,Tranquillity,CA,36.6324,-120.3822,56.083200000000005
A3691,West Yellowstone Park Ent #2,MT,44.65701,-111.08962,2040.9408
A3693,Senior Center,AZ,33.4883,-111.855,378.8664
A3700,WAVELAND,MS,30.3008,-89.3958,7.9248
A3704,PittsfieldES,MA,42.45304,-73.23878,302.9712
A3711,Miami,OK,36.92222,-94.83889,248.1072
A3715,Millbrook NCore,NC,35.8561,-78.5742,102.108
A3716,V_VIEW,FL,26.0732,-80.3386,6.096
A3724,Homestead NHP,NE,40.28506,-96.82431,396.8496
A3726,MENDNHAL,NC,36.1092,-79.8011,248.1072
A3728,BRYSON,NC,35.4356,-83.4436,562.9656
A3730,POMPANO_BEACH,FL,26.2906,-80.0969,7.010400000000001
A3737,LLCHD BAM,NE,40.81256,-96.67573,373.9896
A3745,Candor FRO,NC,35.2632,-79.8635,135.9408
A3746,Denali NPP,AK,63.7233,-148.9675,657.1488
A3747,Chiricahua NM,AZ,32.0092,-109.3892,1566.0624
A3748,Grand Canyon NP,AZ,36.055,-112.1531,2114.0928
A3750,Near Road,FL,26.13126,-80.16785,9.144
A3752,SYDNEY,FL,27.9659,-82.23062,31.0896
A3753,Azalea,FL,27.7858,-82.74,10.0584
A3754,John A. Chesnut Sr. Park,FL,28.0903,-82.7008,10.0584
A3756,SHELDAHL,IA,41.84943,-93.69762,306.9336
A3757,Craters of the Moon NM,ID,43.4606,-113.5622,1791.0048000000002
A3760,Mammoth Cave NP,KY,37.1314,-86.1481,235.0008
A3761,WATSON,KY,38.0608,-85.8961,135.0264
A3762,Cannons Lane,KY,38.2286,-85.6544,163.068
A3763,Carrithers Middle School,KY,38.1825,-85.5744,220.06560000000002
A3764,Firearms Training,KY,38.23158,-85.82675,136.8552
A3765,Voyageurs NP,MN,48.4128,-92.8292,428.85360000000003
A3767,Glacier NP,MT,48.5103,-113.9956,969.8736
A3770,Mt. Washington base,NH,44.30813,-71.21764,452.01840000000004
A3771,Nashua - Gilson Rd.,NH,42.71865,-71.52242,63.0936
A3773,Odiorne State Park,NH,43.04527,-70.71396,3.9624
A3774,Londonderry - Moose Hill,NH,42.86253,-71.38014,104.8512
A3775,Chaco Culture National Historical Park,NM,36.035,-107.90417,1965.0456000000001
A3776,Great Basin NP,NV,39.0053,-114.2158,2060.1432
A3778,Columbus NR - Smoky Row,OH,40.11109,-83.06538,270.0528
A3780,NEW,PA,39.99139,-75.08083,7.010400000000001
A3781,TOR,PA,40.05417,-74.98517,11.8872
A3782,MON,PA,39.98884,-75.20721,32.004000000000005
A3783,Look Rock - GSMNP,TN,35.6322,-83.9422,786.0792
A3784,Cades Cove - GSMNP,TN,35.6031,-83.7836,565.0992
A3785,Cove Mountain - GSMNP,TN,35.6967,-83.6089,1228.9536
A3787,Lockhart C1604,TX,29.86492,-97.66494,163.9824
A3791,Bad River Tribal School,WI,46.6144,-90.6986,184.0992
A3792,Yellowstone NP,WY,44.5597,-110.4006,2407.0056
A3794,Indio-29 Palms,CA,33.71969,-116.1897,-7.010400000000001
A3795,Portland - Spangler Road,OR,45.25928,-122.588151,170.07840000000002
A3796,Portland - Sauvie Island,OR,45.768531,-122.7721,4.8768
A3797,Prineville - Davidson Park,OR,44.299787,-120.844773,873.8616000000001
A3798,Bend - Road Department,OR,44.021896,-121.260166,1132.9416
A3799,Burns - Washington St.,OR,43.58925,-119.0483,1267.968
A3801,Grants Pass - Parkside School,OR,42.434149,-123.348466,278.892
A3802,Klamath Falls - Peterson School,OR,42.190296,-121.731369,1253.9472
A3803,Lakeview - Center & M,OR,42.189215,-120.353969,1451.1528
A3804,Turner - CJHS,OR,44.81029,-122.915085,102.108
A3805,Portland - SE Lafayette,OR,45.496641,-122.602877,70.104
A3806,Pendleton - McKay Creek,OR,45.652231,-118.823033,320.04
A3807,Hermiston - Municipal Airport,OR,45.828968,-119.262991,193.8528
A3808,La Grande Hall & N Sts,OR,45.3235,-118.0778,840.9432
A3809,Hillsboro - Hare Field,OR,45.5285,-122.9724,53.0352
A3810,Portland Near Road,OR,45.39916,-122.7455,53.949600000000004
A3813,Rocky Mountain NP,CO,40.2778,-105.5453,2748.9912
A3814,Hartford-Huntley,CT,41.77144,-72.67992,18.8976
A3817,MUNRO STREET,FL,27.95513,-82.46953,10.972800000000001
A3818,Chippewa Lake,OH,41.0604,-81.9239,317.9064
A3819,Thomas Jefferson School C303,TX,29.9219,-93.9139,6.096
A3822,Dinosaur National Monument,UT,40.4372,-109.3047,1463.04
A3824,Mayo Clinic,FL,30.2603,-81.4533,7.9248
A3826,Ojo De Agua C1021,TX,31.86244,-106.54756,1247.8512
A3831,Yellowstone- Old Faithful Snow Lodge,WY,44.37306,-110.831,2510.9424
A3833,FAIRHOPE,AL,30.4889,-87.8706,29.8704
A3839,MCADORY,AL,33.3311,-87.0036,156.972
A3840,LEEDS,AL,33.5453,-86.5492,191.1096
A3842,TARRANT,AL,33.5783,-86.7739,175.86960000000002
A3844,Huntsville Old Airport,AL,34.6917,-86.5917,177.08880000000002
A3845,Huntsville Capshaw,AL,34.7727,-86.7561,228.90480000000002
A3846,CHICK.,AL,30.7697,-88.0875,13.1064
A3847,BAYROAD,AL,30.4744,-88.1411,10.0584
A3848,MONTG,AL,32.4069,-86.2564,61.8744
A3849,DECATUR,AL,34.5286,-86.9706,173.12640000000002
A3850,PC South Girard School,AL,32.43703,-84.99965,99.06
A3851,HELENA,AL,33.3169,-86.825,145.0848
A3852,Ward,AL,32.36253,-88.27792,68.8848
A3854,Garden,AK,61.20586,-149.8246,34.1376
A3855,NCore,AK,64.8458,-147.72727,128.01600000000002
A3856,Hurst Road,AK,64.76297,-147.3103,135.9408
A3859,Tonto National Monument,AZ,33.65473,-111.10741,740.9688
A3860,StJohns,AZ,33.29015,-112.15987,322.1736
A3861,Red Mountain,AZ,33.5079,-111.7546,391.0584
A3862,LEHI,AZ,33.4745,-111.8051,377.0376
A3863,High School,AZ,33.508,-111.8378,388.9248
A3864,Orange Grove,AZ,32.32257,-111.03771,680.9232000000001
A3865,Saguaro Monument,AZ,32.1764,-110.7378,932.9928000000001
A3866,22nd Street & Craycroft,AZ,32.205,-110.8772,789.1272
A3867,Tangerine & Camino de Oeste,AZ,32.4253,-111.0669,796.1376
A3868,Fairgrounds,AZ,32.0475,-110.7739,937.8696
A3869,Children's Park Site,AZ,32.2953,-110.9822,701.0400000000001
A3870,Green Valley,AZ,31.8794,-110.9964,893.0640000000001
A3871,Rose Elementary,AZ,32.1731,-110.9797,743.1024
A3872,Coachline,AZ,32.3806,-111.1272,638.8608
A3873,Geronimo,AZ,32.25,-110.9667,727.8624000000001
A3874,AJ Maintenance Yard,AZ,33.4206,-111.5033,549.8592
A3875,C GRANDE,AZ,32.9544,-111.7622,441.04560000000004
A3876,Pinal Air Park,AZ,32.50831,-111.30806,576.072
A3878,Prescott Pioneer Park,AZ,34.61205,-112.46321,1595.9328
A3879,MARION,AR,35.1967,-90.1911,64.92240000000001
A3880,DEER,AR,35.8325,-93.2192,663.8544
A3882,PARR,AR,34.7561,-92.2758,79.8576
A3883,NLRAP,AR,34.8306,-92.2594,166.116
A3884,ADEQ-DSR,AR,34.6811,-92.3283,106.0704
A3885,SPRNGDLE,AR,36.1797,-94.1167,409.0416
A3886,Fayetteville,AR,36.0117,-94.16744,377.0376
A3887,Colfax,CA,39.1003,-120.9528,737.9208
A3889,Alpine,CA,32.8423,-116.76833,627.888
A3891,Shasta Lake City,CA,40.6894,-122.4024,277.9776
A3892,Yreka,CA,41.72679,-122.63359,798.8808
A3893,Red Bluff - Walnut office,CA,40.17092,-122.25567,99.06
A3894,KILLENS,DE,38.9847,-75.5556,14.020800000000001
A3895,LUMS 2,DE,39.5511,-75.7308,21.945600000000002
A3896,BCSP,DE,39.8172,-75.5639,107.89920000000001
A3897,BELLFNT2,DE,39.7739,-75.4964,61.8744
A3898,RIVER_Terrace,DC,38.89568,-76.95809,9.144
A3899,TakomaRec,DC,38.9701,-77.01672,77.1144
A3900,NCORE,FL,26.05405,-80.25761,10.0584
A3901,DANIA_BEACH,FL,26.0864,-80.1114,2.1336
A3902,Sheffield Elementary School,FL,30.4758,-81.5869,11.8872
A3903,Cisco Drive,FL,30.37817,-81.84079,29.8704
A3904,Pepsi Place,FL,30.26281,-81.60683,7.010400000000001
A3907,Athens,GA,33.925,-83.3575,213.9696
A3908,Kennesaw,GA,34.0144,-84.6075,319.1256
A3909,Albany,GA,31.5767,-84.1002,67.9704
A3910,Rome,GA,34.26054,-85.32333,181.96560000000002
A3911,Gwinnett Tech,GA,33.9636,-84.0664,296.8752
A3912,Gainesville,GA,34.3003,-83.8139,384.9624
A3913,McDonough,GA,33.4347,-84.1617,256.94640000000004
A3914,Warner Robins,GA,32.6056,-83.5979,96.012
A3915,Columbus Airport,GA,32.5214,-84.9436,131.9784
A3918,Shoshone Bannock Tribes,ID,42.58983,-112.45889,1705.0512
A3919,St. Maries,ID,47.3167,-116.5703,659.892
A3920,Ketchum,ID,43.68256,-114.37109,1766.9256
A3921,Idaho City,ID,43.82302,-115.83856,1182.0144
A3922,Garden Valley,ID,44.1045,-115.97239,940.0032
A3923,Idaho Falls / Penford,ID,43.4683,-112.0531,1430.1216000000002
A3930,Twin Falls PM25,ID,42.56509,-114.49472,1128.0648
A3931,McCall,ID,44.8902,-116.1065,1520.952
A3932,BONDVILLE,IL,40.05224,-88.37255,213.0552
A3933,CHI_SWFP,IL,41.7558,-87.5453,181.05120000000002
A3934,CHI_TAFT,IL,41.9844,-87.7919,192.024
A3935,LEMONT,IL,41.6681,-87.9906,224.02800000000002
A3936,CICERO,IL,41.8553,-87.7525,185.928
A3937,DESPLNS,IL,42.0603,-87.8631,199.0344
A3938,Cicero2,IL,41.86433,-87.74883,187.1472
A3939,Naperville,IL,41.7714,-88.1522,210.9216
A3940,EFFINGHM,IL,39.0667,-88.5483,174.95520000000002
A3941,JERSEYVL,IL,39.10144,-90.34449,182.88
A3943,CARY,IL,42.2211,-88.2411,263.0424
A3944,NORMAL,IL,40.5169,-88.9975,242.9256
A3947,WOOD_WTP,IL,38.8606,-90.1058,128.93040000000002
A3948,PEORIA_F,IL,40.6869,-89.6072,157.8864
A3949,PEORIA_H,IL,40.745,-89.5861,220.06560000000002
A3950,HOUSTON,IL,38.1761,-89.7883,135.0264
A3951,Springfield Ag,IL,39.83192,-89.64416,177.08880000000002
A3952,SPFD_IB,IL,39.83152,-89.64092,175.86960000000002
A3953,Joliet,IL,41.52689,-88.11647,199.9488
A3954,BRAIDWD,IL,41.2222,-88.1906,180.13680000000002
A3955,Leo HS,IN,41.22142,-85.01682,242.0112
A3956,Hope,IN,39.29432,-85.76685,221.89440000000002
A3957,Whitestown,IN,39.9975,-86.39528,291.9984
A3958,Helmsburg,IN,39.26391,-86.29226,202.9968
A3959,Albany,IN,40.3,-85.24556,284.988
A3960,Bristol,IN,41.7178,-85.8247,237.1344
A3962,Noblesville-191st St.,IN,40.06833,-85.9925,238.9632
A3963,Fishers,IN,39.96088,-85.93955,246.888
A3964,Avon,IN,39.7589,-86.3972,255.1176
A3965,Kokomo - E. Vaile Ave.,IN,40.48135,-86.10972,249.936
A3967,Hammond-167th St,IN,41.59443,-87.49504,185.0136
A3968,Michigan City-4th St,IN,41.7169,-86.9075,185.928
A3969,LaPorte-E. Lincolnway,IN,41.6292,-86.6847,246.888
A3971,Anderson-Eastside Elem. Sch,IN,40.12556,-85.65222,267.9192
A3972,Indpls-Ft. Harrison,IN,39.8589,-86.0214,259.99440000000004
A3973,Indpls-W.18th St,IN,39.7889,-86.2147,224.02800000000002
A3975,Leopold,IN,38.1131,-86.6036,224.02800000000002
A3976,Ogden Dunes,IN,41.6175,-87.1992,188.0616
A3977,Valparaiso,IN,41.5114,-87.0353,250.8504
A3978,Potato Creek State Park,IN,41.5517,-86.3706,235.9152
A3979,Granger-Beckley St.,IN,41.75487,-86.11009,245.0592
A3980,Fairland,IN,39.61337,-85.87067,244.1448
A3981,Lafayette-Greenbush St,IN,40.4316,-86.8525,202.9968
A3982,Inglefield,IN,38.1139,-87.5369,157.8864
A3983,Evansville-Buena Vista,IN,38.0133,-87.5772,114.90960000000001
A3984,Terre Haute-Lafayette Ave,IN,39.4861,-87.4014,150.876
A3986,Boonville,IN,38.0519,-87.2783,124.0536
A3987,COGGON,IA,42.2806,-91.5269,281.0256
A3988,Heritage Park,KS,38.8386,-94.7464,317.9064
A3989,Leavenworth-U.S. Penitentiary,KS,39.3275,-94.9513,270.0528
A3990,Chanute,KS,37.67696,-95.47594,306.0192
A3991,WHlthDpt,KS,37.7011,-97.3139,402.0312
A3992,Sedgwick,KS,37.8975,-97.49207,424.8912
A3993,KNI-Topeka,KS,39.0242,-95.7114,281.94
A3994,PECK,KS,37.4769,-97.3664,385.8768
A3995,Cedar Bluff,KS,38.7703,-99.7636,675.1320000000001
A3996,WY/KC,KS,39.1175,-94.6356,263.9568
A3997,Near Road,KY,38.1935,-85.7121,159.1056
A3998,Shreveport Airport,LA,32.5364,-93.7492,53.0352
A3999,Lafayette,LA,30.2258,-92.0428,14.020800000000001
A4000,Thibodaux,LA,29.7639,-90.7653,7.010400000000001
A4002,Convent,LA,29.995,-90.8172,13.1064
A4003,Garyville,LA,30.0494,-90.6367,7.010400000000001
A4004,St. Martinville,LA,30.00889,-91.8696,6.096
A4005,Madisonville,LA,30.4293,-90.1997,10.0584
A4006,Calvert,MD,38.53672,-76.61719,46.0248
A4007,Southern Maryland,MD,38.5042,-76.8119,39.9288
A4008,Frederick Airport,MD,39.42276,-77.37519,85.03920000000001
A4011,NorthAdams,MA,42.70222,-73.11041,217.93200000000002
A4012,Fall River,MA,41.6833,-71.1697,32.9184
